is_weekend,hour,elevation_m,num_vehicles,driver_age,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,road_slope_deg,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_3day,wx_pressure_drop,vehicle_risk_weight,is_heavy_vehicle,is_two_wheeler,veh_bus,veh_car,veh_lorry,veh_motorcycle,veh_three-wheeler,speed_ratio,speed_excess_kmh,is_over_limit,hour_sin,hour_cos,is_night,is_morning_peak,is_evening_peak,is_monsoon,season_enc,road_curv_enc,surface_enc,is_sharp,slope_cat,is_steep,slope_x_curve,acc_fell_off_road,acc_head_on,acc_hit_barrier,acc_overturn,acc_pedestrian_hit,acc_rear_end,acc_sideswipe,acc_vehicle_fire,weather_enc,vis_class,rain_intensity,is_low_vis,is_fog_risk,young_driver,senior_driver,inexperienced,exp_ratio,high_risk_combo,wet_night,lorry_steep,moto_rain,vis_rain_prod,speed_wet,rain_x_curve,vis_x_night,location_risk
-5.7879929286869955e-05,-0.003418356125117944,0.0036968157830964787,-0.001107533691739937,0.0011221528100177189,0.0015078433111587553,-0.0027131568975217973,0.021568094300287475,0.003314025857595274,0.0052892576607598395,0.00533395819292104,0.05629279315299833,-0.0008458358782709,0.02051531699973583,0.0018288789763865672,-0.007468674225782406,-0.008719602005860833,0.0013370098653277638,-0.003179706987111784,0.002645672322426409,-0.0006689052069870508,-0.0028544897361491533,-0.0004497055641254272,-0.006291284834668104,-0.0017073160401562507,0.007289091838162055,0.025680320541434862,-0.0033336892507898064,0.019317538232453062,0.0005705248507286698,0.00037812573281624626,-0.0016389452898017325,-7.212580037459403e-05,0.00015789373504587282,-0.004471583797222643,0.0025748477968929265,0.004842491354766229,4.2203216960852186e-05,-0.0031408747502348427,0.008236406836871275,-0.0011479266575128288,0.0002546881054334855,0.001985527879155172,0.0008055549189741157,0.0020464859216187564,0.004274620033952591,0.030006440665465584,0.003226441646314458,0.017655214186474144,0.0004598759148441501,-0.00036141832070812343,-0.0010454674994153676,-0.0008089810439611795,-0.0014935463823986363,-0.0005217909360260014,0.0009278005180971703,-0.0012015278351098816,0.04193532584501803,0.015779400098914806,0.00011278450517043258,0.03706589882986965,0.02787205635113033,0.000844733668110618,-6.384628768566502e-05,0.0020105062156597748,-0.004574158966597084,-0.0023865311489620787,-0.0012017024515106449,-0.0006252737499811262,-0.001130744411480078,0.0030374185009746308,-0.0024426784567607857,0.006648754378805933,0.010971906330809855,0.02730370765012364
0.003004921214518235,0.008804779390036948,0.004204227992480164,-0.000984203882643673,-0.0007695500827567855,0.004659159580807703,-0.0008767594889714569,0.03255470055214457,-0.0015346388963998344,-0.003359447032557577,0.009388905037268473,0.014259046043566074,-0.001519536604747394,0.010585792041682987,0.0013416977661795193,0.0024789868356790102,0.013826355655317117,-0.006924448899427355,-0.002225396740924113,-0.0025842599729926025,0.007273759092896175,0.004209455975650326,0.0016731865189668661,0.004450881647655814,-0.0013018987165513817,0.0063685884080300955,0.017024254743987305,-0.002208993827340866,0.02001056726610975,-0.0035058379424458296,0.0018409689682684334,-0.0013764417837328527,-0.00016416694208807008,0.0005112015991160855,0.0069444206097570085,-0.002770583822504527,-0.0038089318855018613,0.01404338725732885,0.015283238302289814,-0.001602182603826835,-0.0018890584980210386,0.0008211711200100523,0.002864462618578825,0.005233998197988805,0.0011796129128897616,0.006403423055924636,0.03871022687127718,0.006463577101605913,0.01949966163057228,0.001271175114405903,-0.00037282590206001785,-0.0012748860172580414,0.007483725575440977,-0.00021632297975164293,-0.0001755813532330879,0.000387979990512054,-0.0006662566978147724,0.009438445232077153,-0.005280207548643548,0.005436456095578644,0.015052242705735365,-0.0027810425521389236,-0.0012457654144371127,-6.88504311618153e-05,-0.00039296311309944395,0.00981706362738803,-0.00100486675219481,0.02227420715020271,-0.0006009163197922725,-0.0008814438277852986,0.005790805368216066,-0.0075186607554476904,0.004609325750683356,-0.02198292166419497,0.060677618374738625
-0.00023031685598722765,0.012279682062950442,0.000453874250055504,-0.002444886179862727,-0.004281899014520327,-0.00012413047959812631,0.005236021818894075,-0.003419088460798557,0.002410313929210312,0.00364274512638369,0.013762567427308494,-0.006684114104865004,0.009868903046011677,-0.0070407774048121706,0.0015805814704221211,0.0013824185874196297,0.004538219602589393,0.004504809283825641,0.0003271355457529033,0.002309353463392434,0.001311364567305063,-0.0014892387438764701,-5.546573301550195e-05,-0.0010742268817962206,0.0005001285491002556,0.025427951406863398,0.056452039912447065,-0.0015979047624050387,-0.0026118585016380647,0.0019175219191271292,0.021214639758583533,-0.0007624799277499997,-6.18898774672e-05,0.010512558541772955,0.009901384601667408,0.005928134257996823,-0.0023409313863950857,0.0390624717890082,0.05924479794021796,-0.0006501817171340756,-0.0009876250958298965,0.0010818905270319307,0.0016428860280531127,-0.013590368576347229,-0.00540250053746153,-0.01584347663472112,-0.016583923571465854,-0.01661111848310978,-0.018431561736618755,0.00035969268275335434,-0.00016926212325010776,-0.0012140788411000652,0.0015927757702191095,-0.0006655079039468964,-0.0006694366978888494,-0.0008686209906644078,-0.0012035622017490103,-0.0020206072562984284,0.009543013667180451,-0.002764265715168388,-0.003920358187063567,-0.0026438976245047375,8.372509838434755e-05,2.1147159845267806e-06,0.00023163569050010374,-0.00013204028144924614,-0.0036437238308989466,-0.004058009899610622,-0.001622919220110896,-0.0019193784097695603,0.00036342576959748395,-0.003801833968798332,-0.003912530110888181,0.009811695394731586,-0.01664466423098999
-0.0010565825215909956,0.03671569592962109,0.0037178318231874392,-0.001256996445201602,-0.00574713906068389,-0.0009388104256913214,0.0014642692533499708,-0.0061076621381551625,0.002037138601658106,0.0033563528504177605,-0.0025158209691495998,-0.0025190744575898085,0.009515611755134382,-0.013173804511928755,0.00011964288131236791,0.0034002620081981538,0.008007947536512527,0.002623624236502559,0.0005033748158053519,0.0025435804747351706,0.004549070911324277,-0.0024844284940778558,1.2343274958094518e-05,0.020164349428983694,0.005770736106328376,0.026917820449202573,0.049385292291026534,-0.001654310950427325,-0.001230279456124398,0.0009636084769742575,0.020131630562745365,-0.0006689373968664839,-0.00010491423720712552,0.010257293968061732,0.008821258716772489,0.005915824890591083,-0.0015331825089438217,0.07385172014403907,0.055291742436128326,-0.0007171829302216277,-0.0008316208226273519,-0.000582437812328639,0.0002058591714275224,-0.013873624703012224,-0.003935570792419465,-0.01698875314996573,-0.004753819040992403,-0.011596617571990857,-0.01908061301331508,0.0019615599101744196,-1.978449531347584e-05,-0.0010043612996953634,-6.913725017714071e-05,-0.0006650044607721672,-0.0007798087737530334,-0.00017203286076309591,-0.0009168884249027337,0.002380060985117616,0.015484980985656292,-0.00237694718822665,-0.0023779618053231216,-0.0018827247967430766,-0.0005449078385932968,-5.4779366049266235e-05,0.000984208679872171,0.000656729352962611,-0.003065640883732863,-0.003200983682621778,-0.001578328632763927,-0.0016786889755984811,-0.00041258273187754076,-0.0022205747196637664,-0.004522918446674459,0.00960860963923099,-0.018802647129806404
0.0003836565861255567,0.000463198624213941,-0.0024779396807290783,0.0011665565763268701,-0.007576948001533206,-0.002317772563454415,0.014275820175410854,0.01443244676277236,0.015043726141894417,0.014174002355292653,0.005595830471708354,0.030752668085908794,0.0016934330932570766,0.014273178196065259,0.00190306211707295,0.0023120245095603143,0.007311445711874496,0.008560167515086831,0.0024088879277622444,-0.0006646751447390416,0.00603211852242793,-0.002487801298069744,0.0001519995296325142,0.005505942235033652,-0.00499196915745232,0.0013369248714045561,0.01235606843030161,-0.003230386709797574,0.01023435462181267,-0.004908193789521945,-0.0011858880490983527,-0.0009914036466075363,-0.00016064492285518294,0.01924479809740527,0.01793337538302989,0.014244046899370564,-0.00411519502074787,0.007361773384474823,-0.001439409604589844,-0.001354098123116748,0.01276686713795377,-0.00014048769194669106,-0.0003222975048100679,0.022686116095527172,0.015387795633805375,0.021496320021978734,0.020448081750192387,0.02448860118402576,0.01882804291197257,-0.0005977432098661755,-0.00010729621180338621,-0.0013479937040807913,0.002888553504411179,4.66237297130642e-05,-0.00012965168400390782,0.0003060531388993856,-0.0018644507449760064,0.029642775176177517,0.05191802687610445,0.00047231683511149024,0.004190069684620794,0.0014006744063761764,0.000459129064090888,-4.191555505247705e-05,0.0021407571577197505,-0.0021831202384370034,-0.004136635891376716,0.0003064906068632325,0.0034825211182156423,-0.0008702218154411197,0.00895049864204692,0.007004965155625403,0.002180219063511379,0.020520698210681185,0.016101581407705987
0.0005138963673649565,-0.0012467291239743308,-0.0025366573527480065,-0.0006919182591275695,-0.0006010625759082918,0.008279145741944771,-0.0007414945195259543,-0.007278967954417027,-0.00010699277353493689,-0.034114864821656044,7.77785745784258e-05,-0.048361771265161745,-0.0016232701426479783,0.0002851023791359034,-0.0023302527434339265,-0.002172788221906815,-0.0005354756237652239,-0.022445920752058576,-0.0022813809171900123,-0.003771906373282059,-0.0009482507586203086,0.005340942409827079,0.000649221322640727,0.012128693186887666,-0.005764003478421508,-0.002111299689174457,0.0056319503049644835,-0.002091958052564945,-0.001081557912893587,-0.0161705582206664,0.003823277266911778,-0.0009693549151473324,-0.00017969186367658373,-0.004274482483911203,0.011302125200892646,-0.0015160020591835402,0.008936689931390197,0.0020279296592973475,-0.0006094968001550108,-0.003434580697499083,0.03538168454995993,0.0013328241326541032,0.0011321797764062,0.004665729859622133,-0.0020248009824834086,0.005884551901754575,-0.005164037627477854,0.0034417714259285383,-0.009109174603676544,0.008259335855035004,-0.0008896452797716638,-0.001270858092383214,-0.00048599570654508066,-0.00011920487997173607,-0.00018816785205455475,6.956553080588638e-05,8.493854827850377e-05,-0.045464683813332143,-0.050906021119501425,0.003223008831848067,0.002038544718168406,-0.0012926834847880866,2.7170792368127665e-06,-5.509910165899517e-05,-0.0002479505398102803,0.0002097258057100711,0.008253731752955323,-0.00011570495149320426,0.0025586800770578113,-0.0009737351575113444,-0.0066223957121404565,0.0039453108013756755,-0.005052706968799699,0.011748904080009977,-0.003633255472541285
-0.0009828251154317743,0.0022998466259193475,0.0040829617421129895,-0.0010935505001015485,-0.008457120551832682,-0.0004741903689368957,0.022676825825740814,0.0176224685140388,0.026676777530658138,0.013735056924023015,0.0032039682288895793,0.04669377304629431,0.00011237587635501524,0.02990700337483704,-0.0002894072254087594,0.005757409861958011,0.0024570879628948127,0.006997485366988765,0.00040597454173587846,-0.0005466267731978117,-0.0030631447662369036,-0.0017373628319780293,0.00040479426858331513,-0.003388266397149774,-0.0016502753770082654,-0.0037035952036214644,-0.004007615409319909,-0.003353739075199703,-0.0007076642819271386,0.020267988903021675,-0.0012921572186032218,-0.0010289220859599308,-7.849611266936719e-05,0.03203694537959583,0.03099924632956079,0.01996815013429073,0.013772380650613997,-0.0018069827223412068,0.016535540207830067,-0.0014679213612328336,-0.001740596841880485,-0.00023079828141122364,-0.0009238308102780501,0.024993359358050204,0.007260081194121105,0.02385359025889079,0.022244383212354328,0.026164935732298156,0.037791866808720334,-8.6710230359568e-05,0.003259323840191904,-0.0007563458364241434,-0.00020482495879439006,-0.00026791943885914914,0.00012087781401498242,-0.00010590728136530436,-0.0010246672217511417,0.034030673642750864,0.05953927766781425,0.0010453596711810522,0.004638570046282406,0.003292442439940317,0.0004971543623179338,-4.31536507622673e-05,-0.0003938473181480489,-0.0017020117776398828,-0.0036492651935098835,0.000401345257323356,-0.0015164752843078511,-0.000752549407851616,0.009419332215525949,0.008481912355240574,0.0015359997767917563,0.021715750858922158,0.013249614477274399
0.00039743611874239074,0.0032177684737714884,0.002526264670950407,0.007813718523218627,-0.0059669355509683435,0.0027822733360286264,0.010336069457795916,0.007832996089522462,-0.001928211909607066,0.03421026281597108,0.009584909817677421,0.036054942965387915,-0.0016481724387458698,0.02535816457545289,0.0021105503685881445,0.00927171131627857,-0.001657935548921665,0.011969038932691625,0.003079956115540651,3.351445353423008e-05,0.0015894499225947683,-0.004476420102605548,0.0005845490572630727,0.0003293631376790156,0.005727957402119927,0.020961588764329436,-0.003526411156798488,0.011802482211454053,-0.000798346563162849,-0.002433629045223375,-0.000775372636670288,0.008632116882337497,-5.173489245542502e-05,0.006677811800526484,0.01242435467580374,0.00016567666706439056,-6.298870072216606e-06,0.014398096219074211,-0.0006389572475554423,-0.001619090754690674,-0.0015337683153181833,3.898053954320456e-05,-0.0003823834637634571,0.01704182155060167,0.01417136055599813,0.016019050181729423,0.0160644006535888,0.018766057082747072,0.01912693890203703,0.0003048210284936872,-0.00023156833018154484,-0.00114274197685469,-0.00023655243910954688,-2.5448334240648977e-05,-5.879675313530884e-06,-0.0014966269915098094,-0.0008801198548529522,0.04863314042253734,0.026972165226517388,0.01930535701592774,0.0016099121808718809,0.0012054465269856086,-0.0007356918949174246,-6.820892688705141e-05,-0.00022853943826137783,0.0008965566980188507,0.02972718351022903,0.0005080111207412115,-0.0019060955033815307,0.014824779848630171,0.016526159089562113,0.00731320928353149,0.023028590287899605,0.022730726999498907,-0.002665406240570947
-8.997716453694161e-06,0.004786892491777697,0.004888632115088219,0.000933687922313287,-0.005541826351193865,0.0007826290251857105,0.02274292421528956,0.019694846721674295,0.02701355226415575,0.011194508761306931,0.0046072506787046405,0.03326141259566246,0.005679699337393057,0.032034090976250824,0.0004849399946505233,0.010662123053102582,0.0054530242701126014,0.005338040063115993,0.007202171656416565,0.0008763979826994368,-0.002443370662724681,-0.0025186581025546896,0.0004244346774171613,0.002220132576905165,0.006034408560975818,-0.0019490870297749544,-0.003203054599968595,-0.002884138149155586,-0.0006531457790539049,0.018619359012036114,-0.0009595187178675188,-0.0007935536915832528,-0.0002552235244894296,0.03346483954561807,0.03533644611147142,0.02396838888754227,0.013439457210134644,0.003928257954254616,-0.0023918206230797746,0.00982494788251975,-0.0005816738495917938,8.841326372354281e-05,-0.0005076073109788117,0.030441738034840512,0.003087323140621042,0.02674475279343907,0.0298718981009358,0.028380077261857952,0.043608983320021416,-4.925802812452713e-05,-3.169433064671535e-05,0.006647262056165173,-6.133941786386453e-05,0.00018132347304575247,0.00040907002369753074,-2.0893594500598023e-05,-0.0012735049277416567,0.026031497979497897,0.04528110530925303,0.0006251328094966132,0.0029749338417192316,0.0012686061565705415,-0.00010028225140136464,-4.997225063364394e-05,-9.818518803551417e-05,-0.0026318264954447203,-0.004407453963909586,0.0005297349070162397,-0.0015183419854859959,-0.000963754959391866,0.010212437165943177,0.004355763386991155,-0.0015983270846348938,0.02184481542434184,0.024301957634448975
0.0008950610319594602,-0.002112335806703473,0.0015487897880812067,-0.00012305570944490672,0.0058448206908713754,0.010399674559547963,-0.0009643277331123771,-0.009150084924512367,-0.007168324945809072,-0.0011274620829234614,-0.0011674301465561285,-0.014948316908072173,-0.0030840110545399787,-0.007685105195639653,-7.19331111541153e-05,0.0063457798690122556,-0.0018982634531057633,0.0007348621758308426,0.0038287597385040875,0.0023121429175605545,0.00547347706439661,-0.0025557287387424745,-0.0003746047195296286,-0.0011214283230432912,0.0010080760780317988,-0.015050493092839052,-0.009742916565863239,-0.0023772452009375522,-0.0021237401602352125,0.002688790511414618,-0.0033096398398905643,-0.001503302894521628,-0.00014615765263365432,0.003596877260817917,-0.007389170359282159,-0.006933421120871403,0.0014730516616037557,-0.004928655604484215,-0.004367605714229284,-0.0006354822417735708,0.007077879429485089,-0.0006331776061535755,-0.0017546992727253655,-0.021833666519796107,-0.012710641078175273,-0.02152861979791633,-0.017522216455697025,-0.019432517622555583,-0.02437396802958252,-0.0002418743808065441,0.0019767581081933283,-0.0005062478692420444,-0.00037745283676966334,-5.310537414174151e-05,-0.0010134282331983105,-0.0005922000540447954,-0.0010760842726873312,-0.011030161531677116,-0.0039032708127123964,-0.005679893599783367,-0.007100843719226707,-0.0026694550327029023,-0.0003532569334567326,-0.0001545430271418395,-0.00034880867138063033,-0.0012126125561531165,-0.006735174069129609,-0.0024735495359369283,-0.003196113385819415,-0.0023414895004938785,-0.005265145896031099,-0.006209049748309433,-0.009347807367625267,0.004278564203497282,-0.021464234956169056
